order_date,customer_id,city,product_id,product_name,units_in_stock,unit_price,quantity,discount,category_id,category_name,total_price,year,month,day,yearquarter,unit_price_winsorized_0.05,discount_effective
1997-03-04,SUPRD,Charleroi,42,Singaporean Hokkien Fried Mee,26,11.2,50,0.0,5,Grains/Cereals,560.0,1997,3,4,1997 Q1,11.2,0
1997-03-04,FURIB,Lisboa,4,Chef Anton's Cajun Seasoning,53,17.6,16,0.2,2,Condiments,225.28000000000003,1997,3,4,1997 Q1,17.6,0
1997-03-04,FURIB,Lisboa,43,Ipoh Coffee,17,36.8,3,0.0,1,Beverages,110.39999999999999,1997,3,4,1997 Q1,36.8,0
1997-03-04,FURIB,Lisboa,56,Gnocchi di nonna Alice,21,30.4,30,0.2,5,Grains/Cereals,729.6,1997,3,4,1997 Q1,30.4,1
1997-03-04,FURIB,Lisboa,60,Camembert Pierrot,19,27.2,20,0.0,4,Dairy Products,544.0,1997,3,4,1997 Q1,27.2,0
1997-03-05,VAFFE,Århus,24,Guaraná Fantástica,20,5.9,25,0.0,1,Beverages,90.0,1997,3,5,1997 Q1,5.9,0
1997-03-05,VAFFE,Århus,29,Thüringer Rostbratwurst,0,55.0,18,0.1,6,Meat/Poultry,1603.8,1997,3,5,1997 Q1,55.0,0
1997-03-05,VAFFE,Århus,40,Boston Crab Meat,123,14.7,20,0.0,8,Seafood,294.0,1997,3,5,1997 Q1,14.7,0
1997-03-05,VAFFE,Århus,45,Rogede sild,5,7.6,30,0.1,8,Seafood,205.20000000000002,1997,3,5,1997 Q1,7.6,0
1997-03-05,VAFFE,Århus,50,Valkoinen suklaa,65,13.0,25,0.0,3,Confections,325.0,1997,3,5,1997 Q1,13.0,0
1997-03-06,COMMI,Sao Paulo,11,Queso Cabrales,22,16.8,10,0.0,4,Dairy Products,168.0,1997,3,6,1997 Q1,16.8,0
1997-03-06,COMMI,Sao Paulo,46,Spegesild,95,9.6,5,0.0,8,Seafood,48.0,1997,3,6,1997 Q1,9.6,0
1997-03-06,MAGAA,Bergamo,24,Guaraná Fantástica,20,5.9,28,0.0,1,Beverages,100.8,1997,3,6,1997 Q1,5.9,0
1997-03-06,MAGAA,Bergamo,25,NuNuCa Nuß-Nougat-Creme,76,11.2,12,0.0,3,Confections,134.39999999999998,1997,3,6,1997 Q1,11.2,0
1997-03-07,KOENE,Brandenburg,30,Nord-Ost Matjeshering,10,20.7,8,0.0,8,Seafood,165.6,1997,3,7,1997 Q1,20.7,0
1997-03-07,KOENE,Brandenburg,43,Ipoh Coffee,17,36.8,15,0.0,1,Beverages,552.0,1997,3,7,1997 Q1,36.8,0
1997-03-10,WHITC,Seattle,2,Chang,17,15.2,40,0.15,1,Beverages,516.8,1997,3,10,1997 Q1,15.2,0
1997-03-10,WHITC,Seattle,16,Pavlova,29,13.9,35,0.15,3,Confections,413.525,1997,3,10,1997 Q1,13.9,1
1997-03-10,WHITC,Seattle,44,Gula Malacca,27,15.5,2,0.15,2,Condiments,26.349999999999998,1997,3,10,1997 Q1,15.5,0
1997-03-11,BONAP,Marseille,18,Carnarvon Tigers,42,50.0,30,0.0,8,Seafood,1500.0,1997,3,11,1997 Q1,50.0,0
1997-03-11,BONAP,Marseille,23,Tunnbröd,61,7.2,15,0.0,5,Grains/Cereals,108.0,1997,3,11,1997 Q1,7.2,0
1997-03-11,BONAP,Marseille,64,Wimmers gute Semmelknödel,22,26.6,8,0.0,5,Grains/Cereals,212.8,1997,3,11,1997 Q1,26.6,0
1997-03-11,BSBEV,London,7,Uncle Bob's Organic Dried Pears,15,24.0,30,0.0,7,Produce,720.0,1997,3,11,1997 Q1,24.0,0
1997-03-11,BSBEV,London,56,Gnocchi di nonna Alice,21,30.4,20,0.0,5,Grains/Cereals,608.0,1997,3,11,1997 Q1,30.4,0
1997-03-12,SEVES,London,24,Guaraná Fantástica,20,5.9,80,0.05,1,Beverages,273.59999999999997,1997,3,12,1997 Q1,5.9,1
1997-03-12,SEVES,London,51,Manjimup Dried Apples,20,42.4,18,0.0,7,Produce,763.1999999999999,1997,3,12,1997 Q1,42.4,0
1997-03-13,ISLAT,Cowes,33,Geitost,112,5.9,12,0.0,4,Dairy Products,24.0,1997,3,13,1997 Q1,5.9,0
1997-03-13,ISLAT,Cowes,71,Flotemysost,26,17.2,12,0.0,4,Dairy Products,206.39999999999998,1997,3,13,1997 Q1,17.2,0
1997-03-13,PERIC,México D.F.,14,Tofu,35,18.6,12,0.0,7,Produce,223.20000000000002,1997,3,13,1997 Q1,18.6,0
1997-03-13,PERIC,México D.F.,28,Rössle Sauerkraut,26,36.4,18,0.0,7,Produce,655.1999999999999,1997,3,13,1997 Q1,36.4,0
1997-03-13,PERIC,México D.F.,40,Boston Crab Meat,123,14.7,21,0.0,8,Seafood,308.7,1997,3,13,1997 Q1,14.7,0
1997-03-13,PERIC,México D.F.,75,Rhönbräu Klosterbier,125,6.2,10,0.0,1,Beverages,62.0,1997,3,13,1997 Q1,6.2,0
1997-03-14,SUPRD,Charleroi,31,Gorgonzola Telino,0,10.0,35,0.15,4,Dairy Products,297.5,1997,3,14,1997 Q1,10.0,1
1997-03-14,SUPRD,Charleroi,66,Louisiana Hot Spiced Okra,4,13.6,60,0.15,2,Condiments,693.6,1997,3,14,1997 Q1,13.6,0
1997-03-14,SUPRD,Charleroi,76,Lakkalikööri,57,14.4,42,0.15,1,Beverages,514.08,1997,3,14,1997 Q1,14.4,1
1997-03-17,HILAA,San Cristóbal,55,Pâté chinois,115,19.2,2,0.05,6,Meat/Poultry,36.48,1997,3,17,1997 Q1,19.2,0
1997-03-17,HILAA,San Cristóbal,70,Outback Lager,15,12.0,12,0.0,1,Beverages,144.0,1997,3,17,1997 Q1,12.0,0
1997-03-17,PRINI,Lisboa,1,Chai,39,14.4,15,0.0,1,Beverages,216.0,1997,3,17,1997 Q1,14.4,0
1997-03-17,PRINI,Lisboa,21,Sir Rodney's Scones,3,8.0,21,0.25,3,Confections,126.0,1997,3,17,1997 Q1,8.0,0
1997-03-17,PRINI,Lisboa,39,Chartreuse verte,69,14.4,20,0.25,1,Beverages,216.0,1997,3,17,1997 Q1,14.4,0
1997-03-18,VICTE,Lyon,10,Ikura,31,24.8,20,0.05,8,Seafood,471.2,1997,3,18,1997 Q1,24.8,0
1997-03-19,RATTC,Albuquerque,38,Côte de Blaye,17,55.0,30,0.0,1,Beverages,6324.0,1997,3,19,1997 Q1,55.0,0
1997-03-19,RATTC,Albuquerque,53,Perth Pasties,0,26.2,28,0.0,6,Meat/Poultry,733.6,1997,3,19,1997 Q1,26.2,0
1997-03-19,RATTC,Albuquerque,59,Raclette Courdavault,79,44.0,60,0.0,4,Dairy Products,2640.0,1997,3,19,1997 Q1,44.0,0
1997-03-19,RATTC,Albuquerque,64,Wimmers gute Semmelknödel,22,26.6,30,0.0,5,Grains/Cereals,798.0,1997,3,19,1997 Q1,26.6,0
1997-03-20,FOLIG,Lille,47,Zaanse koeken,36,7.6,30,0.0,3,Confections,228.0,1997,3,20,1997 Q1,7.6,0
1997-03-20,FOLIG,Lille,59,Raclette Courdavault,79,44.0,12,0.0,4,Dairy Products,528.0,1997,3,20,1997 Q1,44.0,0
1997-03-20,RICAR,Rio de Janeiro,49,Maxilaku,10,16.0,24,0.0,3,Confections,384.0,1997,3,20,1997 Q1,16.0,0
1997-03-20,RICAR,Rio de Janeiro,60,Camembert Pierrot,19,27.2,40,0.0,4,Dairy Products,1088.0,1997,3,20,1997 Q1,27.2,0
1997-03-21,LAZYK,Walla Walla,40,Boston Crab Meat,123,14.7,10,0.0,8,Seafood,147.0,1997,3,21,1997 Q1,14.7,0
1997-03-24,WHITC,Seattle,34,Sasquatch Ale,111,11.2,35,0.05,1,Beverages,372.4,1997,3,24,1997 Q1,11.2,1
1997-03-24,WHITC,Seattle,77,Original Frankfurter grüne Soße,32,10.4,30,0.05,2,Condiments,296.4,1997,3,24,1997 Q1,10.4,0
1997-03-24,BSBEV,London,21,Sir Rodney's Scones,3,8.0,14,0.0,3,Confections,112.0,1997,3,24,1997 Q1,8.0,0
1997-03-24,BSBEV,London,40,Boston Crab Meat,123,14.7,10,0.0,8,Seafood,147.0,1997,3,24,1997 Q1,14.7,0
1997-03-24,BSBEV,London,51,Manjimup Dried Apples,20,42.4,3,0.0,7,Produce,127.19999999999999,1997,3,24,1997 Q1,42.4,0
1997-03-25,LINOD,I. de Margarita,2,Chang,17,15.2,20,0.1,1,Beverages,273.6,1997,3,25,1997 Q1,15.2,0
1997-03-25,LINOD,I. de Margarita,3,Aniseed Syrup,13,8.0,20,0.1,2,Condiments,144.0,1997,3,25,1997 Q1,8.0,0
1997-03-25,LINOD,I. de Margarita,55,Pâté chinois,115,19.2,30,0.1,6,Meat/Poultry,518.4,1997,3,25,1997 Q1,19.2,1
1997-03-25,LINOD,I. de Margarita,70,Outback Lager,15,12.0,60,0.1,1,Beverages,648.0,1997,3,25,1997 Q1,12.0,1
1997-03-26,HILAA,San Cristóbal,11,Queso Cabrales,22,16.8,5,0.0,4,Dairy Products,84.0,1997,3,26,1997 Q1,16.8,0
1997-03-26,HILAA,San Cristóbal,51,Manjimup Dried Apples,20,42.4,25,0.0,7,Produce,1060.0,1997,3,26,1997 Q1,42.4,0
1997-03-26,HILAA,San Cristóbal,74,Longlife Tofu,4,8.0,16,0.0,7,Produce,128.0,1997,3,26,1997 Q1,8.0,0
1997-03-26,QUEEN,Sao Paulo,19,Teatime Chocolate Biscuits,25,7.3,5,0.0,3,Confections,36.5,1997,3,26,1997 Q1,7.3,0
1997-03-26,QUEEN,Sao Paulo,26,Gumbär Gummibärchen,15,24.9,30,0.0,3,Confections,747.0,1997,3,26,1997 Q1,24.9,0
1997-03-26,QUEEN,Sao Paulo,54,Tourtière,21,5.9,24,0.25,6,Meat/Poultry,106.20000000000002,1997,3,26,1997 Q1,5.9,1
1997-03-27,FRANK,München,59,Raclette Courdavault,79,44.0,30,0.0,4,Dairy Products,1320.0,1997,3,27,1997 Q1,44.0,0
1997-03-27,FRANK,München,73,Röd Kaviar,101,12.0,20,0.2,8,Seafood,192.0,1997,3,27,1997 Q1,12.0,0
1997-03-28,PICCO,Salzburg,11,Queso Cabrales,22,16.8,15,0.25,4,Dairy Products,189.0,1997,3,28,1997 Q1,16.8,1
1997-03-28,PICCO,Salzburg,16,Pavlova,29,13.9,18,0.0,3,Confections,250.20000000000002,1997,3,28,1997 Q1,13.9,0
1997-03-31,HILAA,San Cristóbal,59,Raclette Courdavault,79,44.0,60,0.0,4,Dairy Products,2640.0,1997,3,31,1997 Q1,44.0,0
1997-03-31,HILAA,San Cristóbal,68,Scottish Longbreads,6,10.0,30,0.0,3,Confections,300.0,1997,3,31,1997 Q1,10.0,0
1997-03-31,HILAA,San Cristóbal,75,Rhönbräu Klosterbier,125,6.2,36,0.0,1,Beverages,223.20000000000002,1997,3,31,1997 Q1,6.2,0
1997-03-31,FURIB,Lisboa,44,Gula Malacca,27,15.5,15,0.15,2,Condiments,197.625,1997,3,31,1997 Q1,15.5,1
1997-03-31,FURIB,Lisboa,77,Original Frankfurter grüne Soße,32,10.4,7,0.15,2,Condiments,61.879999999999995,1997,3,31,1997 Q1,10.4,0
1997-04-01,BOTTM,Tsawassen,25,NuNuCa Nuß-Nougat-Creme,76,11.2,60,0.05,3,Confections,638.4,1997,4,1,1997 Q2,11.2,0
1997-04-01,BOTTM,Tsawassen,42,Singaporean Hokkien Fried Mee,26,11.2,20,0.05,5,Grains/Cereals,212.79999999999998,1997,4,1,1997 Q2,11.2,0
1997-04-02,LAMAI,Toulouse,65,Louisiana Fiery Hot Pepper Sauce,76,16.8,15,0.1,2,Condiments,226.8,1997,4,2,1997 Q2,16.8,0
1997-04-02,LAMAI,Toulouse,66,Louisiana Hot Spiced Okra,4,13.6,10,0.1,2,Condiments,122.4,1997,4,2,1997 Q2,13.6,0
1997-04-02,LAMAI,Toulouse,69,Gudbrandsdalsost,26,28.8,10,0.1,4,Dairy Products,259.2,1997,4,2,1997 Q2,28.8,0
1997-04-02,COMMI,Sao Paulo,56,Gnocchi di nonna Alice,21,30.4,30,0.0,5,Grains/Cereals,912.0,1997,4,2,1997 Q2,30.4,0
1997-04-03,LAUGB,Vancouver,23,Tunnbröd,61,7.2,10,0.0,5,Grains/Cereals,72.0,1997,4,3,1997 Q2,7.2,0
1997-04-03,LAUGB,Vancouver,41,Jack's New England Clam Chowder,85,7.7,20,0.0,8,Seafood,154.0,1997,4,3,1997 Q2,7.7,0
1997-04-03,LAUGB,Vancouver,77,Original Frankfurter grüne Soße,32,10.4,5,0.0,2,Condiments,52.0,1997,4,3,1997 Q2,10.4,0
1997-04-04,TRADH,Sao Paulo,31,Gorgonzola Telino,0,10.0,20,0.05,4,Dairy Products,190.0,1997,4,4,1997 Q2,10.0,0
1997-04-04,LEHMS,Frankfurt a.M.,56,Gnocchi di nonna Alice,21,30.4,14,0.0,5,Grains/Cereals,425.59999999999997,1997,4,4,1997 Q2,30.4,0
1997-04-04,LEHMS,Frankfurt a.M.,72,Mozzarella di Giovanni,14,27.8,25,0.0,4,Dairy Products,695.0,1997,4,4,1997 Q2,27.8,0
1997-04-04,LEHMS,Frankfurt a.M.,77,Original Frankfurter grüne Soße,32,10.4,25,0.0,2,Condiments,260.0,1997,4,4,1997 Q2,10.4,0
1997-04-07,HILAA,San Cristóbal,24,Guaraná Fantástica,20,5.9,14,0.0,1,Beverages,63.0,1997,4,7,1997 Q2,5.9,0
1997-04-07,HILAA,San Cristóbal,40,Boston Crab Meat,123,18.4,5,0.0,8,Seafood,92.0,1997,4,7,1997 Q2,18.4,0
1997-04-07,HILAA,San Cristóbal,42,Singaporean Hokkien Fried Mee,26,14.0,30,0.0,5,Grains/Cereals,420.0,1997,4,7,1997 Q2,14.0,0
1997-04-08,LILAS,Barquisimeto,28,Rössle Sauerkraut,26,45.6,20,0.0,7,Produce,912.0,1997,4,8,1997 Q2,45.6,0
1997-04-08,LILAS,Barquisimeto,49,Maxilaku,10,20.0,25,0.0,3,Confections,500.0,1997,4,8,1997 Q2,20.0,0
1997-04-09,LAMAI,Toulouse,15,Genen Shouyu,39,15.5,12,0.05,2,Condiments,176.7,1997,4,9,1997 Q2,15.5,0
1997-04-09,LAMAI,Toulouse,28,Rössle Sauerkraut,26,45.6,8,0.05,7,Produce,346.56,1997,4,9,1997 Q2,45.6,0
1997-04-09,BLAUS,Mannheim,54,Tourtière,21,7.45,20,0.0,6,Meat/Poultry,149.0,1997,4,9,1997 Q2,7.45,0
1997-04-10,PERIC,México D.F.,45,Rogede sild,5,9.5,21,0.0,8,Seafood,199.5,1997,4,10,1997 Q2,9.5,0
1997-04-10,PERIC,México D.F.,53,Perth Pasties,0,32.8,6,0.0,6,Meat/Poultry,196.79999999999998,1997,4,10,1997 Q2,32.8,0
1997-04-10,PERIC,México D.F.,67,Laughing Lumberjack Lager,52,14.0,30,0.0,1,Beverages,420.0,1997,4,10,1997 Q2,14.0,0
1997-04-11,HUNGO,Cork,14,Tofu,35,23.25,70,0.0,7,Produce,1627.5,1997,4,11,1997 Q2,23.25,0
1997-04-11,HUNGO,Cork,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,20,0.0,2,Condiments,421.0,1997,4,11,1997 Q2,21.05,0
1997-04-11,WHITC,Seattle,2,Chang,17,19.0,12,0.0,1,Beverages,228.0,1997,4,11,1997 Q2,19.0,0
1997-04-11,WHITC,Seattle,21,Sir Rodney's Scones,3,10.0,12,0.0,3,Confections,120.0,1997,4,11,1997 Q2,10.0,0
1997-04-11,WHITC,Seattle,53,Perth Pasties,0,32.8,10,0.0,6,Meat/Poultry,328.0,1997,4,11,1997 Q2,32.8,0
1997-04-11,WHITC,Seattle,61,Sirop d'érable,113,28.5,25,0.0,2,Condiments,712.5,1997,4,11,1997 Q2,28.5,0
1997-04-14,MEREP,Montréal,62,Tarte au sucre,17,49.3,3,0.0,3,Confections,147.89999999999998,1997,4,14,1997 Q2,49.3,0
1997-04-15,KOENE,Brandenburg,25,NuNuCa Nuß-Nougat-Creme,76,14.0,18,0.1,3,Confections,226.8,1997,4,15,1997 Q2,14.0,0
1997-04-15,KOENE,Brandenburg,70,Outback Lager,15,15.0,14,0.1,1,Beverages,189.0,1997,4,15,1997 Q2,15.0,0
1997-04-15,ANTON,México D.F.,43,Ipoh Coffee,17,46.0,15,0.15,1,Beverages,586.5,1997,4,15,1997 Q2,46.0,0
1997-04-15,ANTON,México D.F.,48,Chocolade,15,12.75,15,0.15,3,Confections,162.5625,1997,4,15,1997 Q2,12.75,0
1997-04-16,OTTIK,Köln,13,Konbu,24,6.0,10,0.0,8,Seafood,60.0,1997,4,16,1997 Q2,6.0,0
1997-04-16,OTTIK,Köln,39,Chartreuse verte,69,18.0,10,0.0,1,Beverages,180.0,1997,4,16,1997 Q2,18.0,0
1997-04-17,BLAUS,Mannheim,28,Rössle Sauerkraut,26,45.6,3,0.0,7,Produce,136.8,1997,4,17,1997 Q2,45.6,0
1997-04-18,SAVEA,Boise,29,Thüringer Rostbratwurst,0,55.0,36,0.0,6,Meat/Poultry,4456.4400000000005,1997,4,18,1997 Q2,55.0,0
1997-04-18,SAVEA,Boise,75,Rhönbräu Klosterbier,125,7.75,36,0.1,1,Beverages,251.1,1997,4,18,1997 Q2,7.75,0
1997-04-18,BONAP,Marseille,4,Chef Anton's Cajun Seasoning,53,22.0,50,0.15,2,Condiments,935.0,1997,4,18,1997 Q2,22.0,0
1997-04-18,BONAP,Marseille,7,Uncle Bob's Organic Dried Pears,15,30.0,50,0.15,7,Produce,1275.0,1997,4,18,1997 Q2,30.0,0
1997-04-18,BONAP,Marseille,8,Northwoods Cranberry Sauce,6,40.0,10,0.15,2,Condiments,340.0,1997,4,18,1997 Q2,40.0,0
1997-04-21,FAMIA,Sao Paulo,24,Guaraná Fantástica,20,5.9,10,0.15,1,Beverages,38.25,1997,4,21,1997 Q2,5.9,0
1997-04-21,FAMIA,Sao Paulo,46,Spegesild,95,12.0,9,0.15,8,Seafood,91.8,1997,4,21,1997 Q2,12.0,0
1997-04-21,FAMIA,Sao Paulo,47,Zaanse koeken,36,9.5,6,0.15,3,Confections,48.449999999999996,1997,4,21,1997 Q2,9.5,0
1997-04-21,FAMIA,Sao Paulo,60,Camembert Pierrot,19,34.0,12,0.15,4,Dairy Products,346.8,1997,4,21,1997 Q2,34.0,0
1997-04-22,WANDK,Stuttgart,21,Sir Rodney's Scones,3,10.0,40,0.2,3,Confections,320.0,1997,4,22,1997 Q2,10.0,1
1997-04-22,WANDK,Stuttgart,32,Mascarpone Fabioli,9,32.0,50,0.2,4,Dairy Products,1280.0,1997,4,22,1997 Q2,32.0,0
1997-04-22,WANDK,Stuttgart,61,Sirop d'érable,113,28.5,15,0.2,2,Condiments,342.0,1997,4,22,1997 Q2,28.5,0
1997-04-22,ERNSH,Graz,20,Sir Rodney's Marmalade,40,55.0,39,0.0,3,Confections,3159.0,1997,4,22,1997 Q2,55.0,0
1997-04-22,ERNSH,Graz,28,Rössle Sauerkraut,26,45.6,35,0.0,7,Produce,1596.0,1997,4,22,1997 Q2,45.6,0
1997-04-22,ERNSH,Graz,56,Gnocchi di nonna Alice,21,38.0,70,0.0,5,Grains/Cereals,2660.0,1997,4,22,1997 Q2,38.0,0
1997-04-22,ERNSH,Graz,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,39,0.0,2,Condiments,820.95,1997,4,22,1997 Q2,21.05,0
1997-04-22,ERNSH,Graz,75,Rhönbräu Klosterbier,125,7.75,50,0.0,1,Beverages,387.5,1997,4,22,1997 Q2,7.75,0
1997-04-23,QUICK,Cunewalde,9,Mishi Kobe Niku,29,55.0,16,0.15,6,Meat/Poultry,1319.2,1997,4,23,1997 Q2,55.0,0
1997-04-23,QUICK,Cunewalde,16,Pavlova,29,17.45,50,0.0,3,Confections,872.5,1997,4,23,1997 Q2,17.45,0
1997-04-23,QUICK,Cunewalde,27,Schoggi Schokolade,49,43.9,120,0.0,3,Confections,5268.0,1997,4,23,1997 Q2,43.9,0
1997-04-23,QUICK,Cunewalde,33,Geitost,112,5.9,16,0.15,4,Dairy Products,34.0,1997,4,23,1997 Q2,5.9,0
1997-04-23,QUICK,Cunewalde,60,Camembert Pierrot,19,34.0,84,0.15,4,Dairy Products,2427.6,1997,4,23,1997 Q2,34.0,1
1997-04-24,HUNGO,Cork,18,Carnarvon Tigers,42,55.0,25,0.1,8,Seafood,1406.25,1997,4,24,1997 Q2,55.0,0
1997-04-24,HUNGO,Cork,41,Jack's New England Clam Chowder,85,9.65,80,0.1,8,Seafood,694.8000000000001,1997,4,24,1997 Q2,9.65,1
1997-04-24,HUNGO,Cork,42,Singaporean Hokkien Fried Mee,26,14.0,20,0.0,5,Grains/Cereals,280.0,1997,4,24,1997 Q2,14.0,0
1997-04-24,NORTS,London,52,Filo Mix,38,7.0,6,0.0,5,Grains/Cereals,42.0,1997,4,24,1997 Q2,7.0,0
1997-04-24,NORTS,London,59,Raclette Courdavault,79,55.0,4,0.0,4,Dairy Products,220.0,1997,4,24,1997 Q2,55.0,0
1997-04-24,NORTS,London,70,Outback Lager,15,15.0,6,0.0,1,Beverages,90.0,1997,4,24,1997 Q2,15.0,0
1997-04-25,TORTU,México D.F.,24,Guaraná Fantástica,20,5.9,5,0.0,1,Beverages,22.5,1997,4,25,1997 Q2,5.9,0
1997-04-25,TORTU,México D.F.,38,Côte de Blaye,17,55.0,15,0.0,1,Beverages,3952.5,1997,4,25,1997 Q2,55.0,0
1997-04-25,TORTU,México D.F.,44,Gula Malacca,27,19.45,9,0.0,2,Condiments,175.04999999999998,1997,4,25,1997 Q2,19.45,0
1997-04-28,CHOPS,Bern,10,Ikura,31,31.0,16,0.05,8,Seafood,471.2,1997,4,28,1997 Q2,31.0,0
1997-04-28,CHOPS,Bern,56,Gnocchi di nonna Alice,21,38.0,40,0.0,5,Grains/Cereals,1520.0,1997,4,28,1997 Q2,38.0,0
1997-04-28,CHOPS,Bern,60,Camembert Pierrot,19,34.0,10,0.05,4,Dairy Products,323.0,1997,4,28,1997 Q2,34.0,0
1997-04-29,SANTG,Stavern,24,Guaraná Fantástica,20,5.9,8,0.0,1,Beverages,36.0,1997,4,29,1997 Q2,5.9,0
1997-04-29,SANTG,Stavern,53,Perth Pasties,0,32.8,5,0.0,6,Meat/Poultry,164.0,1997,4,29,1997 Q2,32.8,0
1997-04-29,CACTU,Buenos Aires,35,Steeleye Stout,20,18.0,3,0.0,1,Beverages,54.0,1997,4,29,1997 Q2,18.0,0
1997-04-29,CACTU,Buenos Aires,41,Jack's New England Clam Chowder,85,9.65,10,0.0,8,Seafood,96.5,1997,4,29,1997 Q2,9.65,0
1997-04-29,CACTU,Buenos Aires,68,Scottish Longbreads,6,12.5,6,0.0,3,Confections,75.0,1997,4,29,1997 Q2,12.5,0
1997-04-30,LEHMS,Frankfurt a.M.,1,Chai,39,18.0,40,0.2,1,Beverages,576.0,1997,4,30,1997 Q2,18.0,0
1997-04-30,LEHMS,Frankfurt a.M.,8,Northwoods Cranberry Sauce,6,40.0,24,0.0,2,Condiments,960.0,1997,4,30,1997 Q2,40.0,0
1997-04-30,LEHMS,Frankfurt a.M.,30,Nord-Ost Matjeshering,10,25.89,20,0.2,8,Seafood,414.24,1997,4,30,1997 Q2,25.89,0
1997-04-30,LEHMS,Frankfurt a.M.,40,Boston Crab Meat,123,18.4,25,0.2,8,Seafood,368.0,1997,4,30,1997 Q2,18.4,1
1997-05-01,SEVES,London,17,Alice Mutton,0,39.0,25,0.1,6,Meat/Poultry,877.5,1997,5,1,1997 Q2,39.0,0
1997-05-01,SEVES,London,20,Sir Rodney's Marmalade,40,55.0,15,0.1,3,Confections,1093.5,1997,5,1,1997 Q2,55.0,0
1997-05-01,SEVES,London,37,Gravad lax,11,26.0,18,0.1,8,Seafood,421.2,1997,5,1,1997 Q2,26.0,0
1997-05-01,SEVES,London,41,Jack's New England Clam Chowder,85,9.65,6,0.1,8,Seafood,52.11000000000001,1997,5,1,1997 Q2,9.65,0
1997-05-01,BERGS,Luleå,10,Ikura,31,31.0,2,0.0,8,Seafood,62.0,1997,5,1,1997 Q2,31.0,0
1997-05-01,BERGS,Luleå,30,Nord-Ost Matjeshering,10,25.89,10,0.0,8,Seafood,258.9,1997,5,1,1997 Q2,25.89,0
1997-05-01,BERGS,Luleå,43,Ipoh Coffee,17,46.0,60,0.0,1,Beverages,2760.0,1997,5,1,1997 Q2,46.0,0
1997-05-01,BERGS,Luleå,54,Tourtière,21,7.45,15,0.0,6,Meat/Poultry,111.75,1997,5,1,1997 Q2,7.45,0
1997-05-02,BONAP,Marseille,36,Inlagd Sill,112,19.0,30,0.0,8,Seafood,570.0,1997,5,2,1997 Q2,19.0,0
1997-05-02,BONAP,Marseille,40,Boston Crab Meat,123,18.4,15,0.1,8,Seafood,248.4,1997,5,2,1997 Q2,18.4,0
1997-05-05,WARTH,Oulu,1,Chai,39,18.0,8,0.15,1,Beverages,122.39999999999999,1997,5,5,1997 Q2,18.0,0
1997-05-05,WARTH,Oulu,13,Konbu,24,6.0,10,0.0,8,Seafood,60.0,1997,5,5,1997 Q2,6.0,0
1997-05-05,WARTH,Oulu,56,Gnocchi di nonna Alice,21,38.0,30,0.15,5,Grains/Cereals,969.0,1997,5,5,1997 Q2,38.0,0
1997-05-05,QUICK,Cunewalde,4,Chef Anton's Cajun Seasoning,53,22.0,50,0.1,2,Condiments,990.0,1997,5,5,1997 Q2,22.0,0
1997-05-05,QUICK,Cunewalde,36,Inlagd Sill,112,19.0,30,0.1,8,Seafood,513.0,1997,5,5,1997 Q2,19.0,0
1997-05-06,GREAL,Eugene,11,Queso Cabrales,22,21.0,3,0.0,4,Dairy Products,63.0,1997,5,6,1997 Q2,21.0,0
1997-05-06,GREAL,Eugene,33,Geitost,112,5.9,8,0.2,4,Dairy Products,16.0,1997,5,6,1997 Q2,5.9,0
1997-05-06,GREAL,Eugene,72,Mozzarella di Giovanni,14,34.8,9,0.0,4,Dairy Products,313.2,1997,5,6,1997 Q2,34.8,0
1997-05-07,MAISD,Bruxelles,55,Pâté chinois,115,24.0,14,0.0,6,Meat/Poultry,336.0,1997,5,7,1997 Q2,24.0,0
1997-05-07,MAISD,Bruxelles,68,Scottish Longbreads,6,12.5,20,0.0,3,Confections,250.0,1997,5,7,1997 Q2,12.5,0
1997-05-07,MAISD,Bruxelles,69,Gudbrandsdalsost,26,36.0,10,0.0,4,Dairy Products,360.0,1997,5,7,1997 Q2,36.0,0
1997-05-08,PICCO,Salzburg,17,Alice Mutton,0,39.0,40,0.0,6,Meat/Poultry,1560.0,1997,5,8,1997 Q2,39.0,0
1997-05-08,PICCO,Salzburg,43,Ipoh Coffee,17,46.0,25,0.0,1,Beverages,1150.0,1997,5,8,1997 Q2,46.0,0
1997-05-08,PICCO,Salzburg,61,Sirop d'érable,113,28.5,20,0.0,2,Condiments,570.0,1997,5,8,1997 Q2,28.5,0
1997-05-08,PICCO,Salzburg,76,Lakkalikööri,57,18.0,50,0.0,1,Beverages,900.0,1997,5,8,1997 Q2,18.0,0
1997-05-08,OCEAN,Buenos Aires,59,Raclette Courdavault,79,55.0,2,0.0,4,Dairy Products,110.0,1997,5,8,1997 Q2,55.0,0
1997-05-09,EASTC,London,30,Nord-Ost Matjeshering,10,25.89,15,0.0,8,Seafood,388.35,1997,5,9,1997 Q2,25.89,0
1997-05-09,EASTC,London,66,Louisiana Hot Spiced Okra,4,17.0,24,0.0,2,Condiments,408.0,1997,5,9,1997 Q2,17.0,0
1997-05-12,FOLKO,Bräcke,4,Chef Anton's Cajun Seasoning,53,22.0,50,0.05,2,Condiments,1045.0,1997,5,12,1997 Q2,22.0,0
